OpenTime,DayHour,DayWeek,Bar1OC,Bar1HL,Bar1Shape,Oscilator,ShortTrend,LongTrend,Volatility,SupportUp,SupportDown,Profit
2016.04.07 12:00:00,13,4,9.80000,21.50000,-4.35000,17.77488,9.46200,119.40444,0.00259,26.60000,-2.50000,False
2016.04.07 13:00:00,14,4,-25.70000,40.60000,-6.75000,20.71499,9.08267,119.11444,0.00276,27.40000,-22.40000,True
2016.04.07 14:00:00,15,4,27.60000,35.10000,2.55000,41.16052,8.81000,118.99644,0.00287,20.00000,12.90000,False
2016.04.07 15:00:00,16,4,6.00000,21.60000,6.40000,50.93137,8.94333,118.89600,0.00293,5.80000,40.60000,False
2016.04.07 16:00:00,17,4,-10.20000,14.70000,0.65000,64.42987,8.59533,118.77889,0.00298,11.10000,36.40000,True
2016.04.07 17:00:00,18,4,-0.70000,19.50000,-4.70000,64.18919,8.27400,118.57156,0.00304,19.30000,23.40000,True
2016.04.07 18:00:00,19,4,4.70000,6.60000,0.05000,60.27634,7.48933,118.52200,0.00296,19.10000,13.10000,False
2016.04.07 19:00:00,20,4,-8.00000,12.70000,-1.05000,51.69661,6.87800,118.33689,0.00276,18.50000,7.60000,True
2016.04.07 20:00:00,21,4,5.00000,11.00000,-1.10000,48.53195,6.55667,118.00311,0.00239,2.40000,6.90000,True
2016.04.07 21:00:00,22,4,-5.30000,10.80000,-0.95000,43.20276,5.97000,117.80689,0.00214,2.70000,6.80000,True
2016.04.07 22:00:00,23,4,0.60000,9.60000,-0.80000,51.59236,5.40067,117.69933,0.00199,5.20000,5.50000,True
2016.04.07 23:00:00,0,5,-5.60000,8.90000,1.65000,33.46693,4.75333,117.54800,0.00185,5.60000,0.30000,True
2016.04.08 00:00:00,1,5,1.70000,13.90000,-0.10000,29.37500,4.22267,117.29911,0.00162,6.90000,-0.50000,True
2016.04.08 01:00:00,2,5,-7.70000,14.50000,2.20000,17.90476,3.65267,116.98356,0.00157,7.50000,-1.70000,True
2016.04.08 02:00:00,3,5,3.20000,6.90000,1.05000,24.95413,3.09267,116.61156,0.00133,14.60000,0.50000,True
2016.04.08 03:00:00,4,5,3.10000,6.00000,0.55000,25.33333,2.78600,116.29489,0.00112,12.40000,3.60000,True
2016.04.08 04:00:00,5,5,-2.20000,4.70000,1.15000,35.81781,2.29800,115.95067,0.00100,12.20000,5.10000,True
2016.04.08 05:00:00,6,5,4.70000,13.20000,-1.85000,50.21277,2.09933,115.61200,0.00099,9.80000,-1.00000,True
2016.04.08 06:00:00,7,5,-4.90000,16.30000,1.60000,45.08197,1.71400,115.31311,0.00097,4.80000,1.90000,True
2016.04.08 07:00:00,8,5,14.50000,34.80000,-5.05000,67.88321,1.53800,115.10422,0.00117,-2.60000,-10.20000,True
2016.04.08 08:00:00,9,5,7.80000,18.70000,1.85000,74.84663,1.57333,114.95844,0.00121,-12.60000,26.10000,False
2016.04.08 09:00:00,10,5,-11.70000,19.00000,2.75000,74.67846,1.51933,114.76156,0.00127,1.00000,24.80000,True
2016.04.08 10:00:00,11,5,-8.10000,14.60000,1.25000,60.19345,1.54267,114.49578,0.00130,14.50000,15.70000,True
2016.04.08 11:00:00,12,5,0.40000,10.20000,-2.10000,45.61012,1.51333,114.17667,0.00130,24.10000,10.50000,True
2016.04.08 12:00:00,13,5,-3.80000,19.90000,-3.25000,35.66540,1.53867,113.84156,0.00138,22.00000,2.90000,True
2016.04.08 13:00:00,14,5,19.80000,35.20000,6.40000,45.79864,2.06533,113.46978,0.00153,-3.50000,10.20000,True
2016.04.08 14:00:00,15,5,23.00000,27.00000,1.50000,66.78153,2.54667,113.12578,0.00162,-15.90000,30.80000,False
2016.04.08 15:00:00,16,5,-1.70000,24.10000,1.80000,81.05572,2.59400,112.71267,0.00174,-25.40000,43.20000,False
2016.04.08 16:00:00,17,5,2.50000,12.20000,2.35000,84.19958,3.06667,112.23444,0.00179,5.00000,50.10000,False
2016.04.08 17:00:00,18,5,-8.40000,10.10000,0.55000,75.22170,2.41067,111.64444,0.00182,10.80000,46.40000,True
2016.04.08 18:00:00,19,5,-1.90000,7.40000,-1.05000,65.75513,2.00933,111.03800,0.00179,18.70000,41.20000,True
2016.04.08 19:00:00,20,5,2.80000,8.20000,0.80000,48.28739,1.77200,110.38778,0.00172,15.50000,2.40000,True
2016.04.08 20:00:00,21,0,-5.30000,7.60000,-0.65000,27.59857,1.54467,109.73667,0.00166,18.50000,41.20000,False
2016.04.10 21:00:00,22,0,-7.40000,18.70000,-3.95000,30.70175,1.55133,109.18356,0.00154,4.90000,2.50000,False
2016.04.10 22:00:00,23,0,-0.80000,7.00000,0.50000,40.15748,1.51933,108.67822,0.00145,5.20000,9.00000,False
2016.04.10 23:00:00,0,1,-0.10000,7.00000,-0.55000,55.34591,1.56867,108.14378,0.00139,6.70000,7.50000,False
2016.04.11 00:00:00,1,1,-9.10000,11.00000,0.55000,40.09434,1.49933,107.55378,0.00140,8.20000,2.00000,True
2016.04.11 01:00:00,2,1,16.00000,30.30000,7.15000,41.36986,1.50867,107.11422,0.00147,-11.40000,0.30000,False
2016.04.11 02:00:00,3,1,-1.40000,9.50000,-1.25000,40.77670,1.27067,106.66133,0.00129,11.50000,9.60000,False
2016.04.11 03:00:00,4,1,1.40000,5.80000,-1.70000,51.74292,1.33000,106.11867,0.00114,13.80000,11.00000,False
2016.04.11 04:00:00,5,1,-1.50000,8.40000,3.45000,50.32680,1.33133,105.61089,0.00103,7.20000,15.00000,False
2016.04.11 05:00:00,6,1,-2.80000,8.80000,1.60000,47.21311,1.34667,105.11267,0.00100,3.80000,10.80000,False
2016.04.11 06:00:00,7,1,7.10000,23.90000,5.10000,43.98585,1.30267,104.66044,0.00110,-2.20000,8.90000,False
2016.04.11 07:00:00,8,1,-36.70000,42.70000,-2.50000,25.29572,0.49533,104.08556,0.00136,13.00000,-22.90000,True
2016.04.11 08:00:00,9,1,15.00000,18.70000,1.15000,26.82927,-0.72733,103.54244,0.00143,32.30000,4.70000,True
2016.04.11 09:00:00,10,1,-11.50000,15.00000,-1.65000,20.82585,-1.24467,102.96933,0.00148,35.20000,5.50000,True
2016.04.11 10:00:00,11,1,9.50000,16.00000,0.55000,28.54578,-1.27467,102.42756,0.00146,33.50000,6.20000,True
2016.04.11 11:00:00,12,1,1.10000,19.70000,4.60000,30.36989,-1.38667,101.87378,0.00155,22.30000,13.70000,True
2016.04.11 12:00:00,13,1,19.80000,35.50000,2.65000,50.48815,-0.81467,101.40333,0.00175,6.00000,14.20000,True
2016.04.11 13:00:00,14,1,29.30000,49.70000,-7.10000,76.07282,0.25400,101.05578,0.00203,-15.90000,21.90000,False
2016.04.11 14:00:00,15,1,1.90000,15.80000,-2.55000,89.99444,1.27267,100.60244,0.00193,-19.30000,59.20000,False
2016.04.11 15:00:00,16,1,-31.80000,39.20000,-1.00000,77.67584,2.42867,99.95067,0.00214,1.80000,34.00000,True
2016.04.11 16:00:00,17,1,2.70000,13.50000,1.90000,61.02672,3.09800,99.28600,0.00219,26.40000,35.10000,True
2016.04.11 17:00:00,18,1,-8.70000,22.60000,-2.25000,35.78767,3.58000,98.52622,0.00229,29.10000,23.30000,True
2016.04.11 18:00:00,19,1,6.70000,9.70000,1.50000,32.36715,4.21867,97.92844,0.00230,32.80000,9.20000,True
2016.04.11 19:00:00,20,1,-6.40000,9.60000,-1.10000,23.33549,4.67400,97.40467,0.00220,35.20000,6.90000,True
2016.04.11 20:00:00,21,1,2.30000,7.70000,0.40000,29.39322,4.80533,97.14711,0.00195,36.80000,7.20000,True
2016.04.11 21:00:00,22,1,-3.00000,7.70000,-0.45000,30.87935,5.32067,96.60511,0.00187,38.00000,6.00000,True
2016.04.11 22:00:00,23,1,5.40000,9.80000,-1.60000,48.29822,5.85800,96.03756,0.00183,36.80000,5.10000,True
2016.04.11 23:00:00,0,2,0.30000,4.80000,1.15000,55.78093,6.45200,95.52044,0.00175,33.70000,8.10000,True
2016.04.12 00:00:00,1,2,0.30000,11.20000,-4.25000,71.92982,7.07733,94.94667,0.00169,2.00000,4.80000,True
2016.04.12 01:00:00,2,2,0.30000,11.30000,0.60000,69.97636,7.81533,94.36356,0.00152,30.70000,4.90000,True
2016.04.12 02:00:00,3,2,-1.40000,6.00000,0.60000,62.71930,8.49867,93.77556,0.00121,3.40000,6.80000,True
2016.04.12 03:00:00,4,2,-3.70000,8.90000,-1.50000,48.14815,9.32533,93.15156,0.00116,6.60000,0.70000,True
2016.04.12 04:00:00,5,2,3.20000,5.40000,0.50000,43.62140,10.10400,92.55022,0.00092,6.70000,3.40000,True
2016.04.12 05:00:00,6,2,3.50000,6.90000,0.10000,49.06054,10.88867,91.95044,0.00087,2.90000,5.70000,True
2016.04.12 06:00:00,7,2,8.30000,16.40000,-1.25000,70.46729,11.90667,91.29956,0.00083,-6.30000,5.40000,True
2016.04.12 07:00:00,8,2,10.40000,19.20000,0.10000,83.12236,12.97400,90.64289,0.00089,-18.30000,14.60000,True
2016.04.12 08:00:00,9,2,2.80000,34.40000,15.80000,66.46552,14.11667,90.06111,0.00107,-48.30000,29.40000,False
2016.04.12 09:00:00,10,2,-12.10000,16.30000,-0.30000,47.57536,14.73533,89.51622,0.00113,30.00000,17.50000,False
2016.04.12 10:00:00,11,2,-11.70000,16.40000,1.45000,26.07223,15.01600,88.95800,0.00119,40.00000,7.40000,False
2016.04.12 11:00:00,12,2,1.30000,18.70000,-4.10000,17.00864,15.60000,88.37244,0.00126,49.70000,-4.60000,False
2016.04.12 12:00:00,13,2,-28.00000,33.20000,-0.20000,9.34403,15.86733,88.00822,0.00146,51.90000,-21.30000,False
2016.04.12 13:00:00,14,2,-11.90000,34.40000,2.85000,11.18974,15.96333,87.67511,0.00163,68.20000,-38.80000,False
2016.04.12 14:00:00,15,2,3.60000,32.10000,-11.05000,16.89844,16.15800,87.36400,0.00177,87.50000,-55.80000,False
2016.04.12 15:00:00,16,2,20.60000,35.30000,-1.65000,39.08149,16.18733,87.15889,0.00198,64.40000,19.90000,False
2016.04.12 16:00:00,17,2,-19.40000,24.00000,2.00000,50.00000,15.48933,86.88533,0.00209,1.30000,29.90000,False
2016.04.12 17:00:00,18,2,-2.80000,14.50000,5.55000,55.60166,14.86400,86.52644,0.00216,13.50000,27.20000,False
2016.04.12 18:00:00,19,2,23.50000,25.50000,1.00000,61.03313,14.65667,86.10467,0.00229,2.20000,27.50000,False
2016.04.12 19:00:00,20,2,-4.70000,8.90000,-0.70000,71.99725,14.56400,85.65822,0.00224,2.80000,43.50000,False
2016.04.12 20:00:00,21,2,-7.60000,11.00000,-0.50000,75.85324,14.28600,85.31289,0.00218,7.70000,36.50000,False
2016.04.12 21:00:00,22,2,-0.80000,8.40000,2.00000,55.35308,13.95933,84.93956,0.00199,10.70000,36.10000,False
2016.04.12 22:00:00,23,2,2.60000,5.40000,-1.00000,45.12821,13.83667,84.50556,0.00191,14.30000,35.50000,False
2016.04.12 23:00:00,0,3,-2.80000,6.40000,-0.10000,38.12317,13.51533,84.01867,0.00184,12.90000,0.40000,False
2016.04.13 00:00:00,1,3,-2.60000,15.70000,1.65000,33.83585,13.13933,83.57911,0.00182,9.30000,30.20000,False
2016.04.13 01:00:00,2,3,-9.70000,14.40000,-1.25000,18.55670,12.60667,83.18667,0.00169,9.60000,21.90000,False
2016.04.13 02:00:00,3,3,-3.30000,9.20000,1.45000,15.06024,12.18600,82.87400,0.00151,15.90000,20.80000,False
2016.04.13 03:00:00,4,3,1.80000,6.70000,0.85000,11.44011,11.48333,82.57756,0.00132,18.50000,20.70000,False
2016.04.13 04:00:00,5,3,-2.20000,5.30000,0.15000,8.32232,10.76467,82.34267,0.00111,20.10000,20.50000,False
2016.04.13 05:00:00,6,3,-7.10000,11.40000,-2.05000,11.79554,9.91267,82.09200,0.00102,23.90000,10.60000,False
2016.04.13 06:00:00,7,3,-8.00000,24.60000,-1.20000,18.01909,9.07267,81.65844,0.00109,24.00000,-2.70000,False
2016.04.13 07:00:00,8,3,1.10000,21.40000,-1.15000,28.87168,8.30800,81.28067,0.00106,29.10000,-4.60000,False
2016.04.13 08:00:00,9,3,-15.70000,21.70000,2.00000,23.06143,7.15400,80.84600,0.00116,33.00000,-8.80000,False
2016.04.13 09:00:00,10,3,-23.80000,31.40000,-1.90000,15.18283,6.42200,80.30267,0.00130,51.70000,-37.20000,False
2016.04.13 10:00:00,11,3,-10.70000,17.40000,-1.25000,6.95813,5.21067,79.77289,0.00136,75.20000,-46.70000,False
2016.04.13 11:00:00,12,3,-0.30000,13.30000,-0.30000,8.81898,4.18400,79.26489,0.00142,81.90000,-49.30000,False
2016.04.13 12:00:00,13,3,10.00000,30.70000,2.75000,14.67611,3.10400,78.80133,0.00159,65.20000,-50.00000,False
2016.04.13 13:00:00,14,3,-31.50000,44.00000,5.25000,13.49628,1.39800,78.37933,0.00180,1.70000,-65.00000,False
2016.04.13 14:00:00,15,3,2.40000,21.60000,0.80000,16.97039,-0.60533,77.90222,0.00185,31.90000,-72.80000,False
2016.04.13 15:00:00,16,3,-4.60000,17.20000,-0.60000,11.48527,-3.32800,77.47244,0.00191,36.40000,-72.90000,False
2016.04.13 16:00:00,17,3,7.00000,16.10000,0.25000,20.34848,-5.96467,77.05378,0.00197,34.20000,3.30000,False
2016.04.13 17:00:00,18,3,-4.30000,18.20000,-1.75000,19.92458,-7.99733,76.59089,0.00206,33.90000,1.50000,False
2016.04.13 18:00:00,19,3,1.00000,11.30000,-4.35000,28.38050,-10.00000,76.07067,0.00206,7.60000,0.80000,False
2016.04.13 19:00:00,20,3,-3.60000,10.80000,2.90000,31.18971,-11.98200,75.65889,0.00196,2.00000,6.10000,False
2016.04.13 20:00:00,21,3,-6.70000,12.30000,-2.30000,36.75345,-14.06533,75.08356,0.00190,11.60000,-4.20000,False
2016.04.13 21:00:00,22,3,4.60000,6.40000,0.20000,33.03704,-15.94400,74.50578,0.00179,13.20000,4.30000,False
2016.04.13 22:00:00,23,3,4.90000,8.30000,-0.60000,41.89383,-17.68200,73.81600,0.00163,8.30000,7.30000,False
2016.04.13 23:00:00,0,4,-4.70000,11.30000,-1.90000,49.92614,-19.48133,73.15800,0.00158,8.10000,4.50000,False
2016.04.14 00:00:00,1,4,-12.00000,15.80000,-0.90000,41.73107,-21.56467,72.42689,0.00160,5.10000,-5.10000,False
2016.04.14 01:00:00,2,4,-2.90000,13.90000,-3.70000,29.72603,-23.68267,71.64511,0.00148,16.30000,-14.40000,True
2016.04.14 02:00:00,3,4,5.70000,9.40000,-1.75000,33.08733,-25.75467,70.87222,0.00123,15.20000,5.60000,False
2016.04.14 03:00:00,4,4,-2.80000,9.00000,1.30000,39.95585,-27.86267,70.10267,0.00114,10.90000,10.30000,False
2016.04.14 04:00:00,5,4,-4.20000,6.30000,0.25000,40.81871,-29.99600,69.30133,0.00107,5.90000,7.10000,True
2016.04.14 05:00:00,6,4,1.00000,7.00000,0.60000,38.73995,-32.06067,68.54444,0.00100,6.80000,5.50000,True
2016.04.14 06:00:00,7,4,1.50000,17.10000,-3.30000,44.68085,-34.15067,67.79356,0.00099,4.30000,-2.10000,False
2016.04.14 07:00:00,8,4,-11.20000,30.50000,-9.65000,51.06383,-36.53800,67.08956,0.00113,4.40000,-19.90000,True
2016.04.14 08:00:00,9,4,14.30000,30.90000,-4.40000,66.83622,-38.84933,66.41733,0.00127,1.50000,6.80000,True
2016.04.14 09:00:00,10,4,-11.80000,22.30000,0.55000,64.49400,-41.59800,65.75711,0.00135,-0.50000,17.40000,True
2016.04.14 10:00:00,11,4,3.50000,11.00000,1.45000,69.42784,-44.32667,65.03622,0.00138,9.10000,19.60000,True
2016.04.14 11:00:00,12,4,0.40000,13.90000,2.05000,61.54492,-46.82867,64.34578,0.00142,5.10000,20.70000,True
2016.04.14 12:00:00,13,4,16.40000,45.40000,4.00000,65.01873,-48.93067,63.76978,0.00166,-21.20000,15.50000,False
2016.04.14 13:00:00,14,4,4.00000,21.00000,-4.50000,66.16379,-51.02467,63.24267,0.00170,10.70000,13.70000,False
2016.04.14 14:00:00,15,4,-17.30000,29.00000,-5.25000,55.00345,-52.84400,62.68111,0.00181,14.10000,2.30000,True
2016.04.14 15:00:00,16,4,-0.20000,21.50000,-4.15000,42.80523,-54.40000,62.08800,0.00189,25.30000,-1.40000,True
2016.04.14 16:00:00,17,4,-0.60000,15.70000,0.35000,30.28777,-56.06667,61.53444,0.00194,24.40000,6.70000,True
2016.04.14 17:00:00,18,4,8.30000,10.10000,-0.10000,39.16731,-58.06933,61.05267,0.00197,23.90000,12.80000,True
2016.04.14 18:00:00,19,4,-3.10000,13.00000,0.65000,47.57785,-59.58200,60.41822,0.00201,19.10000,14.70000,True
2016.04.14 19:00:00,20,4,-11.70000,13.90000,0.40000,50.05181,-61.04067,59.58489,0.00199,7.30000,6.50000,True
2016.04.14 20:00:00,21,4,12.30000,14.50000,0.40000,48.16176,-62.90800,58.90733,0.00187,6.60000,0.10000,True
2016.04.14 21:00:00,22,4,-7.40000,8.90000,0.05000,36.94722,-64.42000,57.81644,0.00172,7.40000,4.90000,True
2016.04.14 22:00:00,23,4,6.20000,6.60000,-0.20000,48.11321,-65.78600,56.83667,0.00160,9.30000,5.30000,True
2016.04.14 23:00:00,0,5,-1.20000,5.30000,0.35000,49.29825,-67.16667,55.86378,0.00156,7.00000,8.90000,True
2016.04.15 00:00:00,1,5,-9.60000,17.40000,-1.90000,51.17541,-68.76200,54.87067,0.00159,1.70000,-4.90000,True
2016.04.15 01:00:00,2,5,2.90000,7.40000,0.55000,47.18045,-70.31467,53.90889,0.00132,7.60000,4.10000,True
2016.04.15 02:00:00,3,5,0.80000,9.50000,0.35000,41.42114,-71.81200,52.95644,0.00123,5.00000,4.60000,True
2016.04.15 03:00:00,4,5,3.10000,5.10000,0.50000,53.40314,-73.09467,52.05978,0.00106,5.10000,8.90000,True
2016.04.15 04:00:00,5,5,0.30000,5.80000,-1.65000,62.41007,-74.30533,51.21133,0.00095,5.20000,8.10000,True
2016.04.15 05:00:00,6,5,-5.00000,8.20000,-0.20000,62.31263,-75.59267,50.29733,0.00090,4.80000,6.10000,True
2016.04.15 06:00:00,7,5,0.70000,14.10000,6.30000,46.18834,-76.75133,49.28733,0.00093,-2.50000,1.40000,True
2016.04.15 07:00:00,8,5,1.20000,19.00000,-3.60000,40.79696,-77.84067,48.36511,0.00097,6.50000,-3.90000,True
2016.04.15 08:00:00,9,5,5.50000,13.80000,0.65000,53.97059,-78.69067,47.44978,0.00097,1.70000,10.00000,True
2016.04.15 09:00:00,10,5,-1.90000,11.40000,-0.65000,64.96732,-79.60333,46.54778,0.00095,2.50000,11.60000,True
2016.04.15 10:00:00,11,5,15.80000,17.30000,0.55000,80.89097,-79.93000,45.61778,0.00101,-8.80000,17.00000,True
2016.04.15 11:00:00,12,5,2.90000,9.90000,2.80000,84.20020,-79.67867,44.64644,0.00103,-16.60000,32.20000,True
2016.04.15 12:00:00,13,5,-7.10000,23.10000,7.50000,74.36333,-79.10200,43.44467,0.00116,-25.90000,28.30000,True
2016.04.15 13:00:00,14,5,14.00000,21.00000,1.20000,69.58637,-78.60600,42.56289,0.00118,3.90000,26.50000,True
2016.04.15 14:00:00,15,5,6.80000,28.90000,10.75000,60.85672,-78.35200,41.83267,0.00134,-45.70000,15.80000,True
2016.04.15 15:00:00,16,5,-1.60000,16.30000,-2.45000,61.28335,-77.43733,41.04200,0.00138,16.80000,11.60000,True
2016.04.15 16:00:00,17,5,4.10000,16.20000,6.05000,55.22284,-76.65667,40.41311,0.00147,7.10000,21.40000,True
2016.04.15 17:00:00,18,5,-9.00000,23.80000,6.10000,47.35272,-75.94000,39.76667,0.00159,5.60000,15.30000,True
2016.04.15 18:00:00,19,5,-2.40000,8.70000,-2.35000,37.92829,-75.34600,39.04844,0.00160,21.80000,8.60000,True
2016.04.15 19:00:00,20,5,-3.60000,8.20000,1.20000,21.65319,-74.88200,38.48844,0.00155,21.40000,0.90000,True
2016.04.15 20:00:00,21,0,-0.40000,5.90000,0.85000,9.64103,-74.26333,37.76400,0.00159,25.00000,8.20000,False
2016.04.17 21:00:00,22,0,-4.70000,9.90000,-1.00000,20.58505,-73.35267,37.08244,0.00150,9.50000,11.50000,True
2016.04.17 22:00:00,23,0,-4.40000,8.70000,0.55000,33.53365,-72.43067,36.42911,0.00148,3.40000,9.30000,True
2016.04.17 23:00:00,0,1,6.30000,11.00000,0.15000,58.48033,-71.51933,35.81467,0.00144,1.80000,8.60000,True
2016.04.18 00:00:00,1,1,-2.90000,12.40000,4.15000,61.50507,-70.71000,35.15933,0.00146,-4.90000,5.30000,True
2016.04.18 01:00:00,2,1,-1.90000,8.50000,-1.00000,54.64231,-69.88133,34.51600,0.00135,9.50000,8.30000,True
2016.04.18 02:00:00,3,1,-10.40000,18.40000,-2.50000,33.86881,-68.91533,33.70756,0.00133,12.00000,-4.10000,True
2016.04.18 03:00:00,4,1,0.60000,4.70000,0.05000,22.96954,-67.91733,32.95133,0.00116,21.00000,4.70000,True
2016.04.18 04:00:00,5,1,2.90000,6.30000,-0.70000,26.20614,-66.99000,32.21422,0.00109,19.30000,4.80000,True
2016.04.18 05:00:00,6,1,-1.90000,9.50000,-0.50000,31.33415,-66.06933,31.52267,0.00104,17.00000,3.90000,True
2016.04.18 06:00:00,7,1,4.80000,19.70000,-3.35000,46.88797,-64.99000,30.85111,0.00101,13.30000,-2.60000,True
2016.04.18 07:00:00,8,1,12.30000,21.70000,3.60000,66.15385,-63.82067,30.28689,0.00110,-3.10000,14.40000,True
2016.04.18 08:00:00,9,1,0.50000,25.20000,-5.65000,76.82403,-62.65600,29.71822,0.00123,1.20000,9.70000,True
2016.04.18 09:00:00,10,1,4.80000,13.10000,2.75000,79.33810,-61.18867,29.13911,0.00128,-6.60000,26.50000,True
2016.04.18 10:00:00,11,1,-1.80000,10.00000,-4.10000,79.61839,-60.05133,28.52956,0.00121,6.90000,22.70000,True
2016.04.18 11:00:00,12,1,4.40000,10.60000,-2.30000,81.75985,-58.59067,27.93200,0.00122,3.50000,25.50000,True
2016.04.18 12:00:00,13,1,-1.80000,18.30000,2.15000,76.09108,-57.25333,27.35333,0.00127,-6.00000,27.30000,True
2016.04.18 13:00:00,14,1,-0.30000,17.50000,-1.20000,67.30552,-55.83133,26.67244,0.00131,4.80000,23.30000,True
2016.04.18 14:00:00,15,1,22.40000,27.30000,0.55000,70.68783,-54.39200,26.03867,0.00145,-18.80000,7.80000,True
2016.04.18 15:00:00,16,1,-8.40000,16.60000,-3.00000,71.07791,-53.22200,25.44222,0.00145,2.10000,16.40000,True
2016.04.18 16:00:00,17,1,2.20000,12.70000,-4.35000,79.03683,-51.70600,24.92067,0.00149,6.70000,15.70000,True
2016.04.18 17:00:00,18,1,-7.30000,13.90000,1.60000,67.61633,-50.28600,24.37511,0.00154,2.70000,18.50000,True
2016.04.18 18:00:00,19,1,-5.10000,13.00000,-0.05000,56.41026,-48.94067,23.81644,0.00157,11.00000,11.10000,True
2016.04.18 19:00:00,20,1,-5.20000,8.50000,1.45000,32.47362,-47.69000,23.10311,0.00149,16.50000,10.10000,True
2016.04.18 20:00:00,21,1,4.80000,8.10000,1.55000,17.51724,-46.15733,22.26111,0.00139,16.60000,0.30000,True
2016.04.18 21:00:00,22,1,0.80000,5.10000,-0.05000,16.74074,-44.39067,21.42267,0.00125,17.00000,2.90000,True
2016.04.18 22:00:00,23,1,-3.00000,7.10000,-1.85000,25.16779,-42.89533,20.54222,0.00121,18.90000,-1.00000,True
2016.04.18 23:00:00,0,2,-2.40000,5.60000,0.10000,24.35897,-41.33667,19.70689,0.00118,20.30000,0.10000,True
2016.04.19 00:00:00,1,2,2.50000,7.70000,-1.80000,33.87978,-39.88067,18.86911,0.00115,21.00000,-3.70000,True
2016.04.19 01:00:00,2,2,9.70000,10.50000,0.40000,64.26735,-38.24867,18.04444,0.00110,11.40000,6.80000,True
2016.04.19 02:00:00,3,2,1.80000,8.60000,-1.90000,84.72505,-36.43533,17.25267,0.00104,9.00000,11.10000,True
2016.04.19 03:00:00,4,2,1.00000,6.70000,0.15000,91.07744,-34.59533,16.40556,0.00089,6.30000,15.70000,True
2016.04.19 04:00:00,5,2,1.00000,5.20000,-1.60000,89.92248,-32.75933,15.57911,0.00081,1.50000,15.70000,True
2016.04.19 05:00:00,6,2,1.20000,5.00000,-1.50000,90.72848,-30.96733,14.75267,0.00075,0.20000,17.20000,True
2016.04.19 06:00:00,7,2,13.90000,20.30000,2.10000,88.36524,-29.05667,13.99844,0.00080,-18.60000,20.70000,True
2016.04.19 07:00:00,8,2,-12.00000,15.10000,-0.25000,66.94915,-27.10467,13.11644,0.00081,4.20000,21.70000,True
2016.04.19 08:00:00,9,2,5.40000,18.30000,-5.65000,58.84434,-25.10400,12.26244,0.00088,11.30000,11.40000,True
2016.04.19 09:00:00,10,2,-0.70000,17.60000,2.45000,49.82249,-23.12733,11.38156,0.00095,1.20000,10.80000,True
2016.04.19 10:00:00,11,2,2.80000,11.50000,0.25000,60.69820,-21.22800,10.50800,0.00100,4.20000,12.70000,True
2016.04.19 11:00:00,12,2,6.40000,20.50000,0.65000,67.20430,-19.22067,9.71600,0.00109,-4.20000,13.30000,True
2016.04.19 12:00:00,13,2,12.80000,20.40000,1.70000,78.49861,-17.31400,8.92933,0.00120,-14.90000,24.10000,True
2016.04.19 13:00:00,14,2,24.00000,27.20000,1.30000,87.92198,-15.38933,8.48200,0.00134,-36.20000,38.60000,False
2016.04.19 14:00:00,15,2,-1.10000,22.50000,-6.00000,90.80906,-13.23867,7.93800,0.00142,-38.10000,45.20000,False
2016.04.19 15:00:00,16,2,-1.40000,15.30000,0.95000,89.18269,-11.46467,7.46400,0.00147,-40.10000,54.40000,False
2016.04.19 16:00:00,17,2,0.60000,7.70000,-3.55000,84.90446,-9.75000,6.93511,0.00148,8.60000,53.40000,False
2016.04.19 17:00:00,18,2,2.80000,6.80000,2.00000,82.11871,-7.96200,6.40111,0.00149,1.90000,61.00000,False
2016.04.19 18:00:00,19,2,-3.40000,7.30000,0.95000,76.48221,-6.17000,5.72422,0.00150,3.00000,59.40000,False
2016.04.19 19:00:00,20,2,-12.50000,17.70000,1.00000,53.16456,-4.17133,4.77556,0.00149,5.70000,46.30000,False
2016.04.19 20:00:00,21,2,-5.30000,7.90000,0.20000,24.09152,-2.18067,3.79067,0.00144,20.40000,41.40000,False
2016.04.19 21:00:00,22,2,-2.30000,6.20000,1.55000,4.00000,-0.35933,3.02156,0.00135,23.40000,40.10000,True
2016.04.19 22:00:00,23,2,1.20000,6.10000,1.05000,5.02451,1.50667,2.23067,0.00127,24.40000,39.20000,True
2016.04.19 23:00:00,0,3,1.60000,5.00000,0.20000,9.12500,3.07267,1.51111,0.00122,24.30000,1.20000,False
2016.04.20 00:00:00,1,3,-0.80000,5.30000,1.95000,16.66667,4.75667,0.72889,0.00111,22.00000,3.20000,True
2016.04.20 01:00:00,2,3,9.50000,11.90000,1.10000,41.31737,6.40000,0.01556,0.00105,15.30000,3.30000,False
2016.04.20 02:00:00,3,3,3.20000,7.40000,-1.90000,78.17746,8.15400,-0.68756,0.00091,14.10000,9.00000,False
2016.04.20 03:00:00,4,3,-7.70000,16.50000,-1.20000,73.20000,9.82600,-1.39378,0.00086,10.90000,3.10000,False
2016.04.20 04:00:00,5,3,-1.70000,4.20000,1.25000,53.80117,11.71600,-2.14844,0.00079,8.40000,3.90000,False
2016.04.20 05:00:00,6,3,-3.70000,8.60000,-1.85000,28.39060,13.54533,-2.95689,0.00079,11.80000,-0.80000,False
2016.04.20 06:00:00,7,3,3.50000,11.60000,2.95000,28.27225,15.36933,-3.72400,0.00083,5.40000,3.40000,False
